feature,importance
trailer,7.431602563500046e-06
fairly,7.4296155694436445e-06
white bitch,7.425911848615609e-06
confused,7.418104649621668e-06
includes,7.4177375222384725e-06
executive,7.4131996170721945e-06
semi,7.399112238072763e-06
adult,7.396758704288624e-06
required,7.390592964071695e-06
boozer,7.38646214189456e-06
buck,7.379000469319061e-06
million dollars,7.370668752052643e-06
aca,7.370371985316856e-06
censorship,7.3695007842911614e-06
evangelical,7.356954441329899e-06
tear,7.35688006645111e-06
excited,7.354831402511243e-06
9733 9733,7.346892542839813e-06
htm,7.345740695673026e-06
jules bailey,7.328352820830444e-06
bathroom,7.319484714811231e-06
dei,7.313831938344944e-06
trick,7.312394727242936e-06
128175 128175,7.311042059318703e-06
starts,7.3107730927820085e-06
dat bitch,7.305488556145893e-06
donations,7.304777370517426e-06
groups,7.300657978426738e-06
polls,7.292217029558117e-06
feet,7.287382584283505e-06
status,7.284921499128456e-06
disaster,7.283689680733759e-06
128299,7.28219208078219e-06
alleged,7.280122334588389e-06
ahead,7.273972302519052e-06
advance,7.2712972454768866e-06
worthless,7.264971391731633e-06
work ethic,7.264272383075219e-06
individuals,7.251791413064198e-06
outrage,7.24885475025381e-06
people right,7.2352244971649385e-06
lmao rt,7.2306496087168705e-06
feel better,7.229504793897059e-06
crossed,7.228950270596257e-06
retire,7.21685404668943e-06
denying,7.208741950577136e-06
shut bitch,7.207343940431536e-06
500,7.200902615691017e-06
flag,7.198468347593742e-06
colorado,7.193935554644713e-06
bike,7.178796775983019e-06
iraq,7.1754565879262385e-06
slavery,7.174791176525441e-06
loved,7.17330238917925e-06
managers,7.171680078174711e-06
gold,7.1605851730561e-06
multiple,7.159494215261033e-06
frank,7.156288348385497e-06
50 years,7.150208682233574e-06
feel bad,7.144090822688322e-06
pete kelly,7.143623163254014e-06
dc,7.1399569987123915e-06
just plain,7.1331678402677725e-06
leftist,7.131262952346723e-06
hateful,7.1305866090077326e-06
reasonably,7.119129419707729e-06
informed,7.117133640176853e-06
centers,7.1127770828680686e-06
arts,7.112681121430943e-06
benefits,7.1080383230649324e-06
theirs,7.1068320709182235e-06
ignoring,7.102729996031617e-06
pc,7.096148760624985e-06
bruce,7.095935465610686e-06
don need,7.095515229549376e-06
providing,7.075134607064124e-06
real nigga,7.066483726208791e-06
doctor,7.06429767310119e-06
considered,7.059645436030849e-06
drinking,7.054922969454823e-06
carried,7.04782928762013e-06
leaving,7.030691759072122e-06
slide,7.028827819813894e-06
possession,7.021850278559272e-06
unlawful,7.021101411819366e-06
attractive,7.014621648073465e-06
sight,6.992009718270629e-06
sand,6.985391745339282e-06
concealed,6.984600200516429e-06
official,6.954901483898793e-06
males,6.943604059666427e-06
campuses,6.939101649715163e-06
9992 65039,6.933689759022989e-06
18,6.9326351141257975e-06
peter,6.930079365002371e-06
tht,6.929277894198109e-06
sooo,6.9285104156250595e-06
offered,6.925742853187823e-06
fired,6.922552118861015e-06
bitch come,6.913161721490503e-06
commerce,6.908551438460486e-06
oppose,6.900517105392764e-06
pps,6.888134087838287e-06
results,6.885922693970939e-06
ordered,6.884611320561987e-06
trigger,6.850615643944858e-06
unable,6.849505247234653e-06
like fuck,6.834370578495882e-06
bitches thing,6.823720000859356e-06
gci,6.8178638084553e-06
encouraging,6.8147459886756076e-06
nominated,6.812535870941772e-06
hoes got,6.811355778825473e-06
seven,6.810421529649031e-06
128514 128553,6.805049530930833e-06
complaint,6.795696567068967e-06
attacked,6.794032368850641e-06
allegations,6.793387263302257e-06
degrees,6.790408523942198e-06
stayed,6.773023332563257e-06
seat,6.772175659694189e-06
advantage,6.76967465892336e-06
real world,6.75968983611094e-06
assumption,6.756256721925881e-06
request,6.755836264200984e-06
9992,6.7387301381590264e-06
treatment,6.737477065824209e-06
public land,6.737475448205029e-06
chinese,6.730684115746616e-06
pilot,6.723170089722444e-06
targeted,6.719753847309443e-06
orders,6.718007640579781e-06
nw,6.7158799796935386e-06
grandma,6.70844594130292e-06
possibility,6.700521749478921e-06
closed,6.6969064665607e-06
nba,6.6766419683473e-06
rarely,6.66634167428821e-06
apparent,6.660292106909123e-06
planners,6.652984274097208e-06
beef,6.649523647840771e-06
boat,6.649088761156931e-06
management,6.636910645457369e-06
128523,6.627411188416592e-06
heroin,6.625745565605156e-06
bitches don,6.623148303472423e-06
lisa,6.6226766933953986e-06
title,6.621287843628953e-06
experiment,6.612294062155113e-06
pocket,6.612275669416943e-06
didn like,6.6090732209494365e-06
candidates,6.605306215407118e-06
warm,6.6044628340684255e-06
like little,6.603277536296436e-06
jack,6.602067333868789e-06
university,6.594721398363742e-06
fashion,6.590749309025905e-06
meth,6.589937740023189e-06
minorities,6.589528854826089e-06
8th,6.570159172371004e-06
parent,6.5666550673513e-06
editors,6.555688513872093e-06
product,6.553423886196775e-06
ocean,6.545745625826646e-06
respected,6.541363469446215e-06
propaganda,6.522914044298548e-06
replaced,6.515268157259572e-06
math,6.510448246528151e-06
friendly,6.506064521424041e-06
entitled,6.5060319424322385e-06
chronic,6.5004097586463154e-06
refuse,6.498912153304199e-06
image,6.498034050751933e-06
germany,6.4934932735514034e-06
credit,6.490777661541013e-06
michael,6.489840975560395e-06
profile,6.484087738637997e-06
smoking,6.476308112083594e-06
nothin,6.465441105418966e-06
breakfast,6.4629426126372335e-06
generate,6.45520530511029e-06
bizarre,6.452505756372784e-06
trusted,6.447599841088494e-06
ugly bitch,6.445698332896639e-06
um,6.442467032233072e-06
blah blah,6.439774094367515e-06
forth,6.422015088440637e-06
prop,6.420158757865903e-06
japan,6.419088308916681e-06
saz,6.415863745370807e-06
dont like,6.4145669932677196e-06
receive,6.410806126538446e-06
blocks,6.410564065105225e-06
shoulda,6.406243643075e-06
articles,6.40373567266997e-06
chat,6.402586877930755e-06
knowing,6.402533063954702e-06
tragic,6.394760773470219e-06
don vote,6.389560838316975e-06
produce,6.387910047002446e-06
apologize,6.384642151273535e-06
accused,6.380546282993991e-06
grass,6.379969132465775e-06
rude,6.376633606689247e-06
communism,6.3724431504962955e-06
40 years,6.369286144578661e-06
spirit,6.360567610554497e-06
ultimate,6.350150236072559e-06
leg,6.339948032226476e-06
camera,6.339373771237466e-06
address,6.3392680584093935e-06
acceptable,6.332678341624812e-06
cuba,6.3191211903578055e-06
managed,6.3182734632690525e-06
whatsoever,6.315933010992069e-06
neighborhood,6.3095809888931655e-06
offenses,6.302407454347998e-06
funds,6.296788282501159e-06
dignity,6.296720334158039e-06
active,6.296062474899671e-06
papers,6.282204346614853e-06
appeal,6.279865310401336e-06
rush,6.277290293552374e-06
immigration,6.270933181217046e-06
haters,6.269033017551359e-06
slip,6.267012321128713e-06
tend,6.260853541817159e-06
search,6.258679753833669e-06
wikipedia,6.256939938830431e-06
mile,6.256212749694232e-06
128586,6.253531696102481e-06
feeding,6.253171236328733e-06
unfortunate,6.252723313643897e-06
sharing,6.250746643441822e-06
krugman,6.249209394927714e-06
judges,6.2485019033176e-06
suggests,6.247047103445211e-06
contest,6.2460627866070885e-06
childish,6.230229019692557e-06
bitch amp,6.228239946823362e-06
direct,6.208284685021023e-06
bridges,6.187768711357458e-06
shocked,6.186084006898763e-06
dozen,6.1832777048075605e-06
beach,6.175856411686148e-06
developed,6.171016292733596e-06
scandal,6.169161639613889e-06
previous,6.166346105606883e-06
impact,6.16384222803594e-06
don really,6.152386428336844e-06
lobby,6.144802440354687e-06
128530 128530,6.132661190224667e-06
scene,6.129139692905965e-06
sees,6.1178643638103275e-06
courts,6.117117288869463e-06
parks,6.116854503752125e-06
inch,6.116671434453811e-06
helps,6.116661642860782e-06
100046729,6.092212443396745e-06
hours,6.091166737784547e-06
til,6.089857649845116e-06
poorly,6.084824549276949e-06
presence,6.0774206819201696e-06
bless,6.076436143090856e-06
21,6.067637472813282e-06
fb,6.062177102989741e-06
training,6.053768497043288e-06
french,6.052109278758765e-06
tools,6.05154439787041e-06
emotionally,6.051043654048403e-06
tranny,6.0484697493215515e-06
value,6.044946951727396e-06
growers,6.02894830813494e-06
queen,6.0267692323465074e-06
bitch niggas,6.023184785315407e-06
sentences,6.006326733565624e-06
heavy,6.0014014489433355e-06
merely,5.998599119710208e-06
32,5.99849495693459e-06
rates,5.980980508515362e-06
bitch want,5.979855104161049e-06
defending,5.979068619222589e-06
helping,5.956966045234379e-06
bitch ll,5.955973011712486e-06
legislative,5.9490554232692854e-06
hate bitch,5.948443220789929e-06
regulation,5.939657852868799e-06
nominate,5.930322463683219e-06
doctrine,5.928579957585196e-06
years old,5.9274369841798985e-06
ton,5.92333856690327e-06
jewish,5.919855101086002e-06
russian,5.915164345642912e-06
credits,5.912227578403487e-06
911,5.904446199847945e-06
shout,5.883459214483556e-06
epa,5.878645854295952e-06
programs,5.87674012150788e-06
murkowski,5.874779017443917e-06
rated,5.871156697792414e-06
lane,5.870788200080644e-06
wasnt,5.848533803772559e-06
forcing,5.844927947958064e-06
authority,5.8361308149221835e-06
aware,5.834181089162951e-06
older,5.833549802942323e-06
mission,5.833500704860653e-06
know don,5.829020430467438e-06
elite,5.812208318637348e-06
injury,5.8107076696214154e-06
banned,5.80205638407565e-06
shameful,5.799699729759942e-06
statements,5.799654175995549e-06
cheaper,5.7936557781320935e-06
tricks,5.7881743056530135e-06
creates,5.782420821951785e-06
views,5.772974787536719e-06
128555,5.7726565028103765e-06
wears,5.769956130952019e-06
passing,5.7610506313579535e-06
landlords,5.756679571748469e-06
crew,5.754655366187016e-06
allows,5.7519120803507256e-06
intended,5.738674582246361e-06
downtown,5.737141794351729e-06
ray,5.728081414208293e-06
pages,5.727159188426526e-06
struggling,5.724573177514039e-06
earlier,5.721201234413487e-06
seldovia,5.714626140282642e-06
vehicles,5.700522499144437e-06
needles,5.681246297719665e-06
meat,5.676278515237267e-06
testimony,5.674474827197598e-06
bernie sanders,5.672881971648236e-06
broke bitch,5.670673130606683e-06
agencies,5.661773229122983e-06
currently,5.649812177110431e-06
refused,5.644357176284556e-06
rt 80sbaby4life,5.632334001106455e-06
hi,5.630329544573375e-06
injuries,5.630116058457522e-06
drag,5.621544746986481e-06
com 2016,5.621431480554004e-06
acknowledge,5.616577771318909e-06
continuing,5.614404985504853e-06
operating,5.611216279919011e-06
don blame,5.605228898697019e-06
drawing,5.592647471297815e-06
lottery,5.591982381118003e-06
cannabis,5.58387626936299e-06
saved,5.577265704671368e-06
boards,5.577053693693932e-06
technology,5.576991009535139e-06
stock,5.561886227818239e-06
network,5.560352257185655e-06
deaths,5.54780983426006e-06
200,5.533001667487633e-06
owe,5.532041107963383e-06
popular,5.528252294782363e-06
kitty,5.5255312370484795e-06
earn,5.521540437887105e-06
ugh,5.5212454841174614e-06
controlled,5.51154511211125e-06
treated,5.5031406444852105e-06
bay,5.497687299274058e-06
malheur,5.4936257311907786e-06
begin,5.487124523892645e-06
goodness,5.4847552557191695e-06
style,5.47589863968768e-06
addiction,5.475766629706085e-06
vancouver,5.472844977929119e-06
truck,5.46051146228266e-06
ending,5.459438857552842e-06
foot,5.45827905246658e-06
people vote,5.448066311056584e-06
integrity,5.444961156592256e-06
holds,5.443830910211009e-06
arrest,5.435369987638906e-06
measure,5.435320854242306e-06
stands,5.4353054434462625e-06
customers,5.43480619540659e-06
requirements,5.434156777902283e-06
sauce,5.42070153267436e-06
elementary,5.41816758041449e-06
rational,5.417639109942371e-06
imply,5.406149417347735e-06
stating,5.405555065314053e-06
ethics,5.393608538955548e-06
think ll,5.388860299420727e-06
chosen,5.386525914605656e-06
disagrees,5.382588888674615e-06
apart,5.378327274668105e-06
nixon,5.364559768023309e-06
planning,5.36336737859044e-06
envision,5.359257633248186e-06
learning,5.357234527426847e-06
republican majority,5.3562888975417755e-06
sink,5.342483298533404e-06
expecting,5.341283132570417e-06
grandfather,5.338461254166496e-06
dance,5.336670676452714e-06
relationships,5.327760946523131e-06
algebra,5.325574337700248e-06
128131,5.325047176587574e-06
situations,5.324726151576069e-06
email,5.3244390680941435e-06
firing,5.3239359505875894e-06
00,5.320992451290293e-06
exchange,5.3204668265616064e-06
greatest,5.315978227568047e-06
plans,5.313755209596846e-06
hook,5.312675387202427e-06
background,5.308165359719325e-06
great idea,5.301025259883951e-06
israeli,5.301013452917485e-06
davis,5.29739859548738e-06
codes,5.29700395095217e-06
trump supporters,5.291256814185766e-06
dealers,5.288924875296766e-06
canadian,5.288809990418448e-06
ass niggas,5.286178855235638e-06
offices,5.284371744898051e-06
understanding,5.281514130068491e-06
remarks,5.281459238950207e-06
vision,5.2772926172735265e-06
timeline,5.26251073989868e-06
irony,5.26024419066903e-06
growth,5.257715173997352e-06
century,5.255734518380091e-06
tragedy,5.254290079506707e-06
international,5.252936261142359e-06
index,5.249899177660554e-06
passed,5.248684196422483e-06
disrespect,5.2482012324473175e-06
deals,5.24367348322289e-06
variety,5.240541260762476e-06
density,5.2402524740216025e-06
chug,5.237389945851065e-06
occupation,5.233355067123687e-06
special session,5.228962173980375e-06
holes,5.225973081843078e-06
le,5.222134284392439e-06
book,5.219984794555938e-06
severe,5.2192286635022146e-06
3rd,5.214994351299337e-06
log,5.213266360202562e-06
principles,5.212424842709358e-06
think need,5.20920775355e-06
disabled,5.1977220223661485e-06
lifetime,5.1947219917704945e-06
pride,5.1903420490642335e-06
pedestrian,5.185660336083316e-06
recently,5.182610460666059e-06
serial,5.175202687341748e-06
just saying,5.173990731606062e-06
blocking,5.17354442086404e-06
raised,5.167160134881573e-06
imo,5.165206706559638e-06
lt lt,5.159358960467225e-06
legalization,5.15821270664125e-06
convince,5.156218887013777e-06
treating,5.154888193087537e-06
cared,5.144387073099955e-06
nra,5.142689068212357e-06
kept,5.139917871624132e-06
80sbaby4life,5.13829558939208e-06
9th,5.136674577069458e-06
great job,5.133416400764136e-06
concerns,5.1242753677356595e-06
uninformed,5.1231586663253895e-06
library,5.120828946608677e-06
wildlife,5.119544748320744e-06
just trying,5.11655869292837e-06
bombs,5.111791156730061e-06
guard,5.105825787729642e-06
japanese,5.1051854004866715e-06
stops,5.104595979731169e-06
immigrants,5.098566245656582e-06
feeling,5.092640761396555e-06
social media,5.092593057199331e-06
rob,5.088191410714642e-06
sea,5.080895985616875e-06
tell bitch,5.064487091583016e-06
spin,5.061260106376579e-06
claimed,5.060664050784689e-06
sarcastic,5.057477181870517e-06
places,5.05271193926538e-06
areas,5.037586619083274e-06
dan,5.033458470987036e-06
perspective,5.032775862210838e-06
mini,5.032407876832043e-06
compared,5.0261401329424185e-06
dirt,5.0250295332258745e-06
repeated,5.022223406058012e-06
wealthy,5.017664968837525e-06
stole,5.017367880017202e-06
sells,5.014335405055582e-06
qualified,4.995440295797055e-06
anonymous,4.995271733035892e-06
tickets,4.99451249224249e-06
venue,4.9882992996717186e-06
correctly,4.98671802479094e-06
film,4.982699923258574e-06
sections,4.978344409008653e-06
require,4.977972935674478e-06
cancer,4.970700256437219e-06
wayne,4.967225980449081e-06
unemployment,4.963959896845262e-06
kudos,4.960136830594505e-06
powers,4.9504488879826515e-06
percent,4.9308112582791315e-06
atwood,4.923840588927066e-06
mentioned,4.919401251251235e-06
looked like,4.917529058419973e-06
tied,4.915856853382339e-06
projects,4.913281263532e-06
bail,4.911877424822367e-06
belong,4.902902421724999e-06
kinds,4.891843686658947e-06
amendment,4.881223024407016e-06
committing,4.879647129394879e-06
lizzy,4.874731719975148e-06
ad,4.868065024781512e-06
cutting,4.862911605698334e-06
honesty,4.855147561267232e-06
hoes don,4.8537709707563025e-06
league,4.8408751997897685e-06
residents,4.833962325533044e-06
largely,4.8304924916706855e-06
just think,4.829657468132986e-06
bringing,4.826856086907623e-06
fucking bitch,4.822398980499145e-06
cab,4.809774444425643e-06
difficult,4.809135654412284e-06
employees,4.8030226215593825e-06
burns,4.801992527641959e-06
council,4.799531501062438e-06
fried,4.797849930087989e-06
allowing,4.796761541060014e-06
conference,4.796273390355561e-06
lifestyle,4.786357773232518e-06
convinced,4.7784041824243525e-06
falls,4.771297637046759e-06
hr,4.7691061842209394e-06
carl,4.768086980638587e-06
transportation,4.760587819926184e-06
additional,4.747415634528491e-06
farmers,4.744442354216559e-06
pics,4.743912286908332e-06
courage,4.741568879551848e-06
host,4.740503326123036e-06
director,4.738597988052886e-06
outcome,4.737882807559895e-06
aside,4.734668359086426e-06
talks,4.71814691550971e-06
unhappy,4.717099671738627e-06
prozanski,4.714950940715721e-06
references,4.714888697336023e-06
complex,4.711337478283837e-06
crowd,4.7087618904910065e-06
thrown,4.702406281132389e-06
snap,4.693778006242965e-06
asleep,4.692467880192573e-06
boss,4.69196525608312e-06
academic,4.683159670417152e-06
ground,4.65912922720652e-06
justify,4.653714346998062e-06
guilty,4.647066817951768e-06
increased,4.64586526598156e-06
supposedly,4.643058762033848e-06
poison,4.639914761366109e-06
distance,4.629619739418932e-06
theres,4.6221746566195325e-06
dime,4.613329927979804e-06
parnell,4.6122769664847844e-06
pointless,4.609744235597183e-06
warming,4.605982813284937e-06
preferred,4.602510151213399e-06
solely,4.598069415923297e-06
mr trump,4.585327242045169e-06
proposal,4.579034049517915e-06
firearm,4.572309558144803e-06
se,4.570987675491752e-06
considering,4.569771629431394e-06
inequality,4.5671797677973105e-06
carbon,4.561067998239035e-06
awareness,4.559583151447096e-06
menu,4.557990551980741e-06
consume,4.551866209944107e-06
walls,4.548563331820942e-06
obey,4.541813473776208e-06
seeking,4.537967998454393e-06
depending,4.534761683924473e-06
mid,4.5304674121524626e-06
taught,4.530389229429342e-06
manner,4.528723826274079e-06
resolve,4.525801898911151e-06
mandatory,4.520528045025072e-06
advice,4.515377325379012e-06
increasingly,4.51025117498695e-06
watched,4.509340567108588e-06
trade,4.507226600932005e-06
iran,4.506392820250941e-06
offense,4.502733329036673e-06
tax revenue,4.499973241638275e-06
seek,4.489383640648534e-06
regulate,4.484529864672574e-06
stated,4.47782092058177e-06
don agree,4.477204753041832e-06
details,4.47508359480764e-06
yr old,4.474259939838451e-06
ensure,4.473320969623729e-06
motorist,4.471207544507242e-06
mane,4.46931294328227e-06
7th,4.460691703161248e-06
legally,4.457154655689985e-06
extent,4.456346151415644e-06
pay taxes,4.449091007415313e-06
neva,4.4388435004709296e-06
repeal,4.4264596626828495e-06
remove,4.4255922167741815e-06
push,4.421668182854364e-06
reward,4.421048574757762e-06
policy,4.420875277524314e-06
implying,4.418105709662699e-06
smack,4.416951544802359e-06
specific,4.416917169965767e-06
wishes,4.4132448035703254e-06
condition,4.413007617538854e-06
finicum,4.408509395141965e-06
abortion,4.4076562141025206e-06
corner,4.4042362298635595e-06
lanes,4.401763795663252e-06
25,4.401131558289743e-06
did know,4.398502046076296e-06
buckm00se,4.39404734822599e-06
committee,4.3907552177383485e-06
generations,4.380547613882956e-06
patient,4.363448838743195e-06
talked,4.359545435958515e-06
method,4.3589662778384394e-06
surprising,4.3559660698382364e-06
steal,4.355630083426828e-06
blew,4.3520096457576584e-06
100 000,4.349094556462165e-06
priority,4.346413454383075e-06
trees,4.345987575267476e-06
zoo,4.343537404031208e-06
talented,4.34194797262691e-06
invest,4.3185686280052446e-06
free stuff,4.317865909445412e-06
like bitches,4.31364665930644e-06
tax dollars,4.310692880321039e-06
age,4.307674770001145e-06
james,4.3037519479738105e-06
quality,4.303509003207094e-06
fox news,4.3034444195203785e-06
wack,4.301416206293512e-06
revolution,4.2934111626610295e-06
grounds,4.291922260583252e-06
prepared,4.277948073075913e-06
platform,4.275547679069701e-06
recent,4.271262081491052e-06
liberalism,4.264741148825032e-06
england,4.262693763743379e-06
doesn make,4.262043743869414e-06
steve,4.261050030804515e-06
eh,4.256715679035774e-06
absurd,4.225548954940284e-06
false,4.221381011540678e-06
screaming,4.2213218369550395e-06
fields,4.214748818143196e-06
unions,4.214281227814337e-06
intellectual,4.20515567958811e-06
dave,4.204837377879644e-06
knight,4.203570344999649e-06
wasted,4.200481004519148e-06
documented,4.198576272263261e-06
automatically,4.1897953907008136e-06
sides,4.189139218800511e-06
1000,4.188278928796531e-06
concerning,4.17039909193434e-06
educate,4.167323789390839e-06
walked,4.166263531523522e-06
marijuana,4.160696781000032e-06
impose,4.159545427788314e-06
christ,4.154002101317711e-06
petty,4.152532737347237e-06
26,4.150017568838561e-06
obligation,4.1491086422477025e-06
medicaid,4.147537559685566e-06
crc,4.147504162147545e-06
ruling,4.137954093883833e-06
copy,4.128442031431728e-06
vote trump,4.1278194985853784e-06
description,4.126231174785219e-06
scores,4.1213546145056905e-06
application,4.117581875454929e-06
twice,4.116138443138363e-06
make sense,4.11609238730399e-06
award,4.107968286500216e-06
fingers,4.0948637463000775e-06
written,4.093584928841918e-06
agreement,4.083680107033778e-06
promised,4.075733865418855e-06
nations,4.075449132690471e-06
just need,4.074549798706895e-06
trek,4.0692795537442624e-06
gottstein,4.066395429637961e-06
engage,4.060770600803642e-06
valley,4.045659923114569e-06
reduce,4.0399416235866685e-06
definition,4.0352749846390745e-06
suggesting,4.021462317281165e-06
point view,4.019602720637913e-06
calm,4.016011501489168e-06
niggas bitches,4.015534284127287e-06
communist,4.011500655771373e-06
surrender,4.010690350811797e-06
strange,4.0087813050806645e-06
filed,4.007110934852382e-06
remain,4.004139709358936e-06
performance,4.000133587858523e-06
largest,3.997496616363892e-06
criticize,3.9850483955096016e-06
metal,3.983277704784138e-06
moderate,3.975884614828526e-06
commented,3.9754937162911845e-06
illness,3.963766074983196e-06
jk,3.962490375785122e-06
errors,3.959048765108402e-06
opposed,3.954244148170618e-06
sale,3.945597686891232e-06
bullet,3.944782027839057e-06
graduation,3.944501708096243e-06
diversity,3.943650248570997e-06
discriminate,3.940285308444226e-06
pieces,3.938736117007004e-06
promoted,3.938402236155826e-06
partisan,3.932875738951708e-06
cuh,3.9271829813195375e-06
limited,3.922325850157265e-06
explains,3.9178932511988465e-06
president obama,3.912473003895376e-06
bitch fuck,3.903926172040915e-06
walks,3.895898226634664e-06
signs,3.894034173674641e-06
scale,3.891237150040486e-06
ego,3.889786243883605e-06
billion dollar,3.883508954490509e-06
misleading,3.881667270326859e-06
think just,3.875955410728554e-06
attorneys,3.85583344235036e-06
assumptions,3.854682162955275e-06
damaged,3.8386072298611105e-06
juice,3.835703316786272e-06
el,3.829940802424424e-06
pay attention,3.823284849483715e-06
black lives,3.82090182911157e-06
fuck hoes,3.812358551592328e-06
common sense,3.811981215314236e-06
determined,3.8065540342119023e-06
affordable,3.8024365001931647e-06
metro,3.7960528993418857e-06
giant,3.7902491679641152e-06
pm,3.779592821356835e-06
pray,3.7778994064279008e-06
window,3.7752958720249328e-06
idgaf,3.771539080587867e-06
chief,3.770957796726063e-06
ignored,3.770176922277431e-06
cases,3.7673173372804374e-06
document,3.7590054739287663e-06
people color,3.7564444064122608e-06
dealt,3.7553941847008767e-06
pie,3.7510281758207584e-06
schedule,3.7421012659651885e-06
commercial,3.740438327130607e-06
people alaska,3.7323331022724103e-06
desperate,3.7246498822843864e-06
ruled,3.7234694596912745e-06
centuries,3.723418012649009e-06
intentionally,3.721723293943608e-06
injured,3.7195164067952497e-06
spiritual,3.71926710092553e-06
locally,3.717235721263212e-06
bogus,3.7160017786447098e-06
identified,3.7121134801934e-06
island,3.710957631059792e-06
catholic church,3.7097432489363572e-06
hospital,3.7011885322348333e-06
peoples,3.6912310281410312e-06
sir,3.6840270898986445e-06
code,3.677998245039484e-06
legacy,3.6760608143549443e-06
https en,3.6759996842679285e-06
suffered,3.6756076691072625e-06
representative,3.6650138416569988e-06
don mean,3.6636990759850594e-06
referring,3.662489901190191e-06
adults,3.6598839969499977e-06
judging,3.6568121914632836e-06
boom,3.6472248971005797e-06
breath,3.6462702388413434e-06
chances,3.6452934718980267e-06
lobbyists,3.6322732380641255e-06
suddenly,3.6267940161576214e-06
indicted,3.6219788049178097e-06
bitch shit,3.6190358156614963e-06
dey,3.616990808725997e-06
don feel,3.6168577628265355e-06
shop,3.6162747301202368e-06
logical,3.6156057990744467e-06
jason,3.612272397178174e-06
philosophy,3.6081034793175334e-06
civil comment,3.603994415870318e-06
classes,3.601045958697138e-06
ancestors,3.600982059644146e-06
shots,3.5883980229270204e-06
scam,3.584010510125419e-06
traditional,3.578110426460345e-06
extremists,3.573016987904305e-06
apples,3.5698249581775794e-06
asks,3.568587288985345e-06
program,3.565708946436842e-06
affirmative,3.5651354771662965e-06
band,3.562219844745398e-06
bitch lmao,3.561058708149947e-06
engaged,3.556689920105172e-06
growing,3.5565130448411914e-06
sugar,3.554500701218472e-06
wood,3.5518439993077483e-06
colonial,3.5329039848066267e-06
quiet,3.52821337297525e-06
suggest,3.5273316598383007e-06
entry level,3.5260882821346372e-06
dictionary,3.5228852096815708e-06
context,3.5223112101594878e-06
organized,3.515521192212044e-06
hoe shit,3.5149784165450147e-06
faithful,3.5135426864995275e-06
climate,3.5133785604555223e-06
drivers,3.5133080992065347e-06
similar,3.510371015905927e-06
boot,3.5064505214548827e-06
root,3.506430938735664e-06
fewer,3.505386441294597e-06
chip,3.5000294830386517e-06
reform,3.49987270721115e-06
incorrect,3.490147851360736e-06
pipeline,3.480368553845295e-06
develop,3.478877029480497e-06
bonds,3.4693732082075248e-06
commission,3.4564748667833644e-06
loses,3.4520316908033605e-06
advocating,3.4449481497962045e-06
dating,3.443222543122974e-06
panhandlers,3.4380851747265713e-06
released,3.4278879438876776e-06
portlanders,3.4269659361744855e-06
cate,3.4259379549343844e-06
nomination,3.4183171979399e-06
western,3.414931107582986e-06
rental,3.406700675549085e-06
shared,3.3971488411992006e-06
employee,3.395659083956667e-06
payroll,3.39285585955747e-06
resource,3.385716233783178e-06
events,3.3816673195449627e-06
deeper,3.372382112356671e-06
expand,3.3641591771244863e-06
loving,3.3611827553183873e-06
recall,3.358593277271505e-06
working class,3.357852752482628e-06
bank,3.355033227081359e-06
stupid bitch,3.3472899451363714e-06
offers,3.343152002939158e-06
rent,3.3287290889759764e-06
saffron colonial,3.3175286379554735e-06
equipment,3.3162649472216994e-06
woke,3.3134686566636236e-06
2012,3.312489496851538e-06
oregon state,3.3066609065341588e-06
hitler,3.304153522318368e-06
elderly,3.3017814337923275e-06
bears,3.2974009474425448e-06
principle,3.294566405317825e-06
mistakes,3.2912349487564763e-06
solve,3.2909572002011463e-06
writes,3.2734449142062855e-06
saudi,3.2705061338963684e-06
hmm,3.267332582172166e-06
immediately,3.259275170629999e-06
fat bitches,3.252900783918975e-06
impossible,3.249238874644703e-06
younger,3.2487952259107773e-06
essentially,3.2475292257772966e-06
remaining,3.2444064218166593e-06
good news,3.2442515258928577e-06
participate,3.2369799990242265e-06
bob,3.2365318734961307e-06
separate,3.2361063253839907e-06
structures,3.222883902822063e-06
promoting,3.2159181532755844e-06
riders,3.212446105199986e-06
inaccurate,3.210970056631411e-06
opposing,3.207971380638027e-06
don look,3.206546422818813e-06
debacle,3.2052781717533606e-06
funded,3.2049522880667766e-06
lebron,3.2048966844208994e-06
speed,3.204780880591731e-06
setting,3.204069599307511e-06
bankrupt,3.202851390408304e-06
hahahaha,3.200703417431808e-06
fancy,3.198428580581115e-06
survey,3.1982009136460405e-06
somewhat,3.1962822558578804e-06
records,3.1953943755891796e-06
wealth,3.1897230094594794e-06
rules,3.1892032851520478e-06
owned,3.1852718140356887e-06
communities,3.1839717023032306e-06
spaces,3.1830819770986804e-06
physical,3.1816270519264327e-06
originally,3.1692950766970313e-06
crash,3.166498532466245e-06
backs,3.1656979267920376e-06
good people,3.163241628614292e-06
ass hoe,3.1617894989339764e-06
sales tax,3.157160098210232e-06
vast,3.1525105785859405e-06
happening,3.150236846411817e-06
independent,3.146444747352597e-06
contact,3.141056226747513e-06
husband,3.14094348428681e-06
employed,3.1368875214599143e-06
enter,3.1355576981823257e-06
contributions,3.1299168719694764e-06
annual,3.1281629657188584e-06
mcdonald,3.1281577251852912e-06
approved,3.1189864896768917e-06
harsh,3.118171448593491e-06
